#121 1000 0.1 1 1
1	1.04671	1.09603	1.14019	1.1864	1.23184	1.26893	1.31696	1.34348	1.3916	1.4088	1.45438	1.46316	1.50434	1.50695	1.53986	1.54166	1.56147	1.56685	1.57309	1.58151	1.57835	1.58762	1.57894	1.58837	1.578	1.58523	1.57952	1.58138	1.58374	1.58323	1.58966	1.59466	1.59991	1.61493	1.61902	1.64216	1.64977	1.67566	1.6918	1.71639	1.74201	1.76575	1.79668	1.82279	1.85445	1.88293	1.91529	1.9418	1.97596	1.99872	2.03025	2.05325	2.07495	2.10038	2.11129	2.13423	2.13895	2.15321	2.15506	2.15758	2.15803	2.14751	2.14673	2.1256	2.11903	2.09539	2.07583	2.05684	2.023	2.00803	1.96625	1.95087	1.90701	1.89092	1.84614	1.83164	1.78774	1.77382	1.73586	1.71991	1.6909	1.67466	1.65151	1.64087	1.61896	1.6168	1.59624	1.59971	1.58408	1.58809	1.58108	1.58051	1.58457	1.57646	1.58889	1.57763	1.58737	1.58278	1.57951	1.58321	1.56956	1.57164	1.55522	1.5502	1.52811	1.52242	1.48529	1.48506	1.4308	1.4326	1.36931	1.36238	1.30313	1.27682	1.22954	1.18465	1.14384	1.09249	1.0488	1
1	1.04932	1.09087	1.14225	1.18562	1.22349	1.27987	1.29545	1.36508	1.36068	1.43719	1.41757	1.49556	1.46577	1.53725	1.50875	1.55968	1.54704	1.56771	1.57528	1.56993	1.59078	1.56968	1.59705	1.56857	1.5956	1.57229	1.58708	1.58189	1.58087	1.59016	1.58824	1.59491	1.60967	1.60401	1.63806	1.62663	1.66804	1.66591	1.70024	1.71742	1.74013	1.77294	1.79186	1.82834	1.85127	1.88681	1.90944	1.94945	1.96455	2.00749	2.02172	2.05195	2.07867	2.08587	2.12331	2.11602	2.14849	2.1408	2.15574	2.15551	2.14705	2.15726	2.12637	2.14016	2.10195	2.09947	2.0764	2.04198	2.04187	1.98122	1.99265	1.92239	1.93478	1.86223	1.87642	1.80224	1.81772	1.74977	1.75787	1.70686	1.70366	1.66776	1.66401	1.6296	1.63871	1.59839	1.62027	1.58062	1.60372	1.57707	1.58753	1.58514	1.5724	1.59701	1.56519	1.59863	1.57304	1.58411	1.58648	1.56586	1.58529	1.55314	1.56662	1.53313	1.54451	1.49098	1.52219	1.43102	1.48686	1.36751	1.42567	1.31006	1.33607	1.25585	1.23192	1.18873	1.13329	1.10016	1.04369	1
1	1.04155	1.10069	1.13425	1.18012	1.242	1.23907	1.34951	1.29105	1.44159	1.34107	1.51518	1.38778	1.56704	1.43727	1.58818	1.49611	1.58034	1.55461	1.56235	1.59613	1.54883	1.61814	1.5412	1.62408	1.54526	1.61039	1.56709	1.58607	1.59118	1.57894	1.59684	1.60299	1.58925	1.64373	1.59258	1.67947	1.62451	1.70237	1.6831	1.72294	1.75023	1.75905	1.80942	1.81479	1.86388	1.8739	1.92682	1.92454	1.99239	1.97878	2.03773	2.04843	2.05915	2.11611	2.07858	2.15578	2.10833	2.16343	2.14057	2.14727	2.16572	2.11616	2.17105	2.08816	2.13768	2.07888	2.06505	2.07629	1.98133	2.05331	1.91095	2.00504	1.84984	1.94896	1.78805	1.8919	1.73429	1.82582	1.69877	1.75467	1.67095	1.69991	1.63335	1.67313	1.58928	1.66059	1.55875	1.64337	1.55397	1.61418	1.57468	1.57479	1.60975	1.54058	1.63045	1.5396	1.6097	1.57541	1.56349	1.6059	1.53372	1.59876	1.51965	1.578	1.4796	1.57572	1.39982	1.57803	1.31166	1.54503	1.25189	1.45168	1.22984	1.31214	1.21266	1.17648	1.1556	1.07682	1.05647	1
1	1.05914	1.07511	1.14656	1.19613	1.17718	1.35244	1.18061	1.50004	1.19053	1.61569	1.21367	1.69443	1.25801	1.71795	1.3452	1.67241	1.47038	1.58809	1.58838	1.51506	1.66544	1.47189	1.70102	1.46238	1.68921	1.50196	1.62937	1.57221	1.57382	1.60909	1.58509	1.5831	1.65747	1.5381	1.73062	1.53761	1.75734	1.60524	1.74221	1.71039	1.73176	1.8006	1.76442	1.85851	1.82481	1.91679	1.87163	1.99467	1.91094	2.05133	1.98949	2.04845	2.10539	2.02162	2.19331	2.03114	2.21087	2.08547	2.17013	2.15902	2.09772	2.22061	2.03327	2.22057	2.02937	2.12385	2.09012	1.97009	2.14827	1.83897	2.1474	1.75575	2.10417	1.68893	2.05281	1.63044	1.98343	1.60724	1.88172	1.61505	1.78363	1.60439	1.73969	1.5495	1.74443	1.48744	1.74521	1.46935	1.70357	1.51447	1.61429	1.60964	1.50562	1.69961	1.44973	1.70055	1.5053	1.59778	1.61782	1.4913	1.67095	1.4546	1.65712	1.42125	1.67412	1.3037	1.75393	1.13345	1.8114	1.01853	1.74481	1.03006	1.53397	1.13037	1.27596	1.19177	1.09771	1.13524	1.02035	1
1	1.01597	1.13059	1.12468	1.12761	1.37139	1.00535	1.67187	0.871096	1.92521	0.788511	2.09645	0.777253	2.15437	0.885265	2.04516	1.14317	1.79012	1.47068	1.51476	1.73877	1.3215	1.89457	1.23325	1.92784	1.27514	1.81661	1.44481	1.63098	1.60747	1.54983	1.60709	1.65947	1.46373	1.84999	1.3451	1.95034	1.38551	1.89431	1.57341	1.76358	1.77923	1.69558	1.89469	1.73073	1.95048	1.77965	2.03983	1.7879	2.13507	1.84909	2.1103	2.04643	1.96468	2.27707	1.85945	2.37305	1.90573	2.29553	2.07436	2.10883	2.28191	1.91038	2.4079	1.84207	2.31505	1.99563	2.00382	2.2683	1.66079	2.45669	1.44733	2.49581	1.34051	2.46805	1.26655	2.4058	1.25425	2.25791	1.34057	2.05029	1.43581	1.91894	1.41419	1.93463	1.2925	2.00221	1.21158	1.97943	1.28025	1.80339	1.50982	1.51027	1.80363	1.25574	1.95044	1.25448	1.79304	1.52534	1.47127	1.79747	1.27496	1.87347	1.21873	1.90999	1.05083	2.12435	0.683221	2.43188	0.34058	2.53768	0.303776	2.24873	0.626453	1.67957	1.04618	1.1819	1.22931	0.982823	1.11489	1
1	1.11462	1.01006	1.13353	1.36845	0.76158	2.03791	0.204576	2.72598	-0.265599	3.23315	-0.530688	3.47357	-0.491851	3.31426	-0.016727	2.69211	0.823723	1.8342	1.69468	1.09749	2.31184	0.660181	2.58917	0.580546	2.46932	0.903333	2.00279	1.4213	1.57334	1.66473	1.6022	1.41135	2.04573	0.958838	2.45523	0.780271	2.45914	1.06461	2.08448	1.58906	1.67993	1.97834	1.53162	2.11444	1.55989	2.21067	1.52771	2.387	1.50192	2.39627	1.78522	2.02855	2.35882	1.54706	2.79067	1.39214	2.76284	1.68456	2.33	2.24745	1.73729	2.77944	1.34455	2.88088	1.52266	2.32324	2.26011	1.39631	3.0642	0.651423	3.50518	0.292022	3.62336	0.139009	3.60731	0.114994	3.40947	0.336911	2.96763	0.726092	2.53342	0.931067	2.43937	0.772067	2.64433	0.501876	2.77006	0.512392	2.50257	0.98668	1.80384	1.80318	0.962381	2.49833	0.559779	2.489	0.986778	1.73897	1.85154	0.948751	2.39598	0.620215	2.56473	0.359563	2.98351	-0.390297	3.873	-1.40808	4.62898	-1.89333	4.48263	-1.3185	3.30184	-0.0069375	1.81529	1.09359	0.935415	1.36137	0.867936	1
1	0.89544	1.23809	1.24498	0.526655	2.64478	-1.07175	4.55931	-2.78701	6.22473	-4.02943	7.2374	-4.49611	7.27968	-3.82284	6.0231	-1.88512	3.70259	0.684205	1.23701	2.90903	-0.554163	4.24082	-1.34844	4.47794	-0.985438	3.56877	0.321843	2.15483	1.51268	1.51082	1.47388	2.23658	0.324466	3.54212	-0.716122	4.1341	-0.614256	3.47901	0.569191	2.17535	1.88747	1.23321	2.56115	0.977079	2.76522	0.876928	3.06997	0.64262	3.28136	0.890862	2.63961	2.11549	1.21679	3.60242	0.148539	4.16137	0.313862	3.40828	1.60201	1.81985	3.28959	0.302404	4.31577	-0.0136747	3.68146	1.45953	1.45944	3.928	-1.01647	5.91796	-2.56174	6.83651	-3.19232	7.09165	-3.3533	6.90178	-2.95756	6.04018	-1.90463	4.77495	-0.876258	4.04172	-0.736238	4.31164	-1.37039	4.91251	-1.75579	4.76024	-1.0035	3.31973	0.986022	0.963039	3.33913	-0.976166	4.42755	-0.942441	3.24119	1.09935	0.836174	3.29877	-0.827015	4.3405	-1.58495	5.18868	-3.01424	7.24681	-5.67138	9.91006	-7.93038	11.0049	-7.69445	9.10297	-4.62727	5.12407	-0.72864	1.65712	1.51954	0.441983	1.49343	1
1	1.34265	0.902338	0.519757	3.36311	-3.18987	8.27584	-8.41807	13.571	-13.0412	17.4916	-15.7629	19.0132	-15.5986	17.1256	-11.7311	11.6108	-4.9035	4.2554	2.35622	-2.22618	7.70401	-6.14342	10.0672	-6.81181	9.03214	-4.23236	5.40176	-0.320305	2.15296	1.47575	2.27351	-0.438232	5.45423	-3.93377	8.39234	-5.46448	8.22736	-3.52407	5.08517	0.281313	1.52109	3.21541	-0.350858	4.34929	-0.911209	4.95826	-1.55042	5.70871	-1.74788	5.0301	0.366743	1.74091	4.50111	-2.23709	7.61525	-3.69896	7.25578	-1.49241	3.62612	3.07175	-1.16734	7.30296	-4.02704	8.01091	-2.2356	3.68137	3.9281	-3.48503	10.8624	-9.49616	15.3162	-12.5906	17.1205	-13.6373	17.3467	-13.2126	15.8995	-10.9024	12.7198	-7.55584	9.69293	-5.65422	9.08959	-6.41826	10.5945	-8.03869	11.4285	-7.51953	9.08347	-3.33721	3.29675	3.36211	-3.35225	8.74284	-6.34615	8.61117	-3.08427	2.97801	3.56195	-3.28961	8.46629	-6.75247	11.1141	-9.78788	15.4497	-15.9324	22.8282	-23.5118	28.8454	-26.6298	27.8024	-21.4247	18.8543	-10.48	7.50982	-0.866218	0.579561	2.57099	-0.0514499	1
1	0.559693	0.960064	3.74569	-6.03322	14.8288	-19.8838	30.2649	-35.0303	44.1038	-46.2957	52.2677	-50.3747	51.7374	-44.4553	40.4675	-28.2454	20.7697	-6.80268	-0.327003	12.2864	-16.0736	23.9146	-23.0224	25.9111	-20.0763	18.6663	-9.95443	7.87503	-0.99752	2.95073	-1.236	8.16597	-9.82623	17.7803	-17.7906	22.0842	-17.2159	16.8366	-8.32793	6.32495	1.97563	-2.04517	7.91555	-5.61136	10.2188	-7.41989	12.2174	-9.00701	12.4867	-6.41124	6.40427	3.12694	-4.99729	14.3534	-13.5513	18.57	-12.4472	12.3743	-2.04677	-0.612972	11.542	-12.4973	19.3409	-14.2735	13.9279	-1.98887	-3.73176	18.2756	-23.8436	35.6748	-37.4029	45.0273	-43.3483	48.1045	-44.1966	46.4589	-40.0145	39.5217	-31.178	29.9685	-22.903	24.4367	-21.1621	26.1024	-25.0515	30.0618	-26.9868	28.0315	-19.9402	15.7174	-3.27185	-3.41761	15.4572	-18.4412	23.7002	-18.0416	14.6734	-2.50032	-3.87356	15.3179	-18.5084	26.3329	-27.6545	36.3517	-41.17	54.2104	-62.2725	75.1854	-78.9869	83.2775	-75.8568	68.0813	-50.759	36.8441	-18.856	8.9556	1.12521	-2.04288	3.62244	1
1	1.40037	3.34532	-8.81885	24.6077	-40.7458	64.9775	-85.179	109.399	-125.43	142.667	-148.938	154.38	-146.567	136.66	-113.168	89.4825	-55.8177	27.2454	5.81074	-28.687	52.2747	-63.0107	72.8482	-69.0099	64.6537	-48.697	36.4957	-18.827	11.8233	-5.18424	12.3527	-19.2282	35.7725	-45.3972	57.6551	-57.0907	56.1367	-42.3804	31.4895	-12.6772	2.30415	11.9364	-15.5721	23.7457	-23.25	29.856	-28.6443	33.7111	-27.9049	25.3022	-9.68857	-1.71996	22.4777	-32.902	46.4747	-44.5684	43.3914	-26.8682	13.8081	10.1082	-24.6523	43.3803	-46.1118	47.5423	-30.1903	12.185	20.0184	-45.8509	77.794	-96.9214	118.105	-125.779	136.48	-135.649	138.76	-130.67	125.995	-110.714	100.668	-84.0495	77.3083	-68.5018	71.7012	-72.3159	81.2156	-82.1	85.0801	-74.9585	63.6892	-38.9295	15.5717	15.603	-37.316	57.5986	-60.183	56.4152	-35.2154	13.3002	16.6911	-37.6998	60.1591	-72.4957	90.3391	-105.176	131.732	-157.653	191.668	-216.445	237.45	-238.121	227.216	-194.697	155.684	-106.459	64.6557	-26.6864	5.78751	6.79053	-4.66532	1
1	2.94494	-10.7638	36.7719	-74.1724	130.331	-190.902	259.555	-320.008	377.496	-417.035	445.985	-449.885	437.607	-396.396	339.311	-258.468	172.546	-77.2524	-7.25238	86.7724	-143.972	188.133	-204.869	206.512	-182.361	149.846	-104.02	67.146	-35.8345	29.3602	-36.7651	67.3534	-100.398	138.825	-160.143	170.882	-155.608	130.007	-86.5472	46.4709	-3.04504	-25.2043	51.2541	-62.5677	76.8517	-81.7503	92.2114	-90.2603	86.9182	-62.8957	33.2708	14.5091	-57.0997	101.854	-123.945	134.435	-114.828	84.0678	-30.5681	-20.9525	78.1409	-114.144	137.034	-123.844	89.9176	-22.3568	-53.6844	143.663	-220.566	292.82	-340.805	380.364	-397.908	410.89	-405.079	395.425	-367.379	337.377	-295.432	262.026	-229.859	217.511	-212.519	225.233	-235.632	248.396	-242.139	223.728	-177.577	118.19	-38.8982	-37.3473	110.518	-155.098	174.197	-151.814	104.931	-31.8245	-41.0906	114.55	-170.355	222.994	-268.011	327.247	-394.561	481.053	-565.766	645.563	-692.016	702.787	-660.034	577.597	-456.841	326.799	-197.801	97.1296	-25.6834	-5.66833	12.4558	1
1	-12.7087	50.4806	-121.708	241.275	-395.406	580.789	-770.465	957.059	-1114.54	1240.52	-1312.9	1333.48	-1283.89	1173.31	-994.175	770.325	-508.266	242.546	16.7724	-237.997	418.878	-536.974	599.514	-593.741	538.719	-436.227	321.012	-207	132.341	-101.96	133.479	-204.516	306.576	-399.366	469.85	-486.633	456.497	-372.162	263.025	-136.063	24.3116	73.4133	-139.026	190.673	-221.17	250.813	-264.222	269.39	-240.074	183.085	-81.6574	-38.3379	173.463	-282.899	360.234	-373.208	333.33	-229.464	93.6834	68.5252	-213.238	329.32	-375.023	350.796	-236.119	58.59	174.991	-417.914	657.05	-854.191	1013.99	-1119.08	1189.16	-1213.88	1211.39	-1167.88	1100.18	-1000.19	894.835	-787.317	709.397	-659.89	655.263	-673.383	709.26	-726.166	714.262	-643.443	519.495	-334.666	119.741	108.967	-302.963	439.812	-481.108	430.941	-288.569	95.6646	123.816	-325.995	507.898	-661.359	818.252	-989.82	1202.86	-1441.38	1692.38	-1903.34	2040.36	-2054.84	1940.42	-1694.47	1361.24	-981.441	621.73	-320.614	117.145	-7.55922	-17.1242	1
